,w1,w2,w3,w4,A,Y,Y.1,Y.0
5777,0,1,1,2,0,1,1,1
5778,0,1,2,3,0,1,1,1
5779,0,1,3,5,0,1,1,1
5780,0,0,2,4,0,0,1,0
5781,1,1,3,3,0,1,1,1
5782,1,1,4,1,0,1,1,1
5783,0,0,4,4,0,0,1,0
5784,1,1,4,4,0,1,1,1
5785,1,1,4,1,0,1,1,1
5786,1,1,2,0,0,1,1,1
5787,1,0,0,2,0,1,0,1
5788,1,1,3,2,1,1,1,0
5789,1,1,1,2,1,0,0,1
5790,0,1,2,0,0,0,1,0
5791,1,1,3,5,0,1,1,1
5792,1,0,3,2,0,0,1,0
5793,0,1,4,3,1,1,1,1
5794,0,0,3,2,0,0,1,0
5795,0,0,0,1,0,0,1,0
5796,1,0,3,2,0,0,0,0
5797,0,1,0,2,0,1,0,1
5798,0,1,1,2,0,1,1,1
5799,1,0,4,3,0,1,1,1
5800,0,1,1,1,0,0,1,0
5801,1,1,0,4,0,0,1,0
5802,1,1,2,3,0,1,1,1
5803,1,0,3,4,0,0,1,0
5804,1,1,2,0,0,1,1,1
5805,0,1,4,1,0,1,1,1
5806,1,1,4,0,0,0,1,0
5807,1,1,0,4,0,0,1,0
5808,1,1,1,4,1,1,1,1
5809,0,0,0,1,0,0,0,0
5810,0,1,2,2,0,1,1,1
5811,1,1,3,3,0,1,1,1
5812,1,1,1,4,1,1,1,1
5813,1,1,1,5,1,1,1,1
5814,0,1,2,2,0,1,1,1
5815,0,1,1,1,0,0,0,0
5816,1,0,2,0,0,0,0,0
5817,0,0,4,3,0,1,1,1
5818,0,1,1,3,1,1,1,0
5819,1,0,3,2,0,1,1,1
5820,1,0,3,1,0,1,1,1
5821,0,1,1,3,1,1,1,1
5822,0,1,0,0,0,0,0,0
5823,1,1,1,1,0,1,1,1
5824,0,1,2,1,0,1,1,1
5825,0,0,1,5,0,1,1,1
5826,1,1,2,0,0,0,0,0
5827,1,1,3,4,1,1,1,1
5828,1,1,3,1,0,1,0,1
5829,1,1,0,1,0,1,1,1
5830,0,1,0,0,0,0,0,0
5831,0,1,2,1,0,1,1,1
5832,0,1,4,5,0,0,1,0
5833,1,1,3,3,1,1,1,1
5834,0,1,1,1,0,0,1,0
5835,0,1,0,2,0,0,1,0
5836,0,0,3,4,0,0,1,0
5837,0,1,1,4,0,1,1,1
5838,1,1,3,3,0,0,1,0
5839,0,1,2,3,0,1,1,1
5840,0,1,2,3,1,1,1,1
5841,1,1,3,5,1,1,1,1
5842,0,1,0,4,0,1,1,1
5843,1,1,3,3,0,1,1,1
5844,0,1,3,3,0,0,1,0
5845,1,0,1,2,1,1,1,0
5846,0,1,3,0,0,1,1,1
5847,0,1,1,1,1,1,1,1
5848,1,1,0,4,0,1,1,1
5849,0,1,3,3,1,1,1,1
5850,1,0,2,3,0,1,0,1
5851,0,1,2,4,1,1,1,0
5852,1,1,1,2,0,1,0,1
5853,1,1,2,3,0,0,1,0
5854,0,0,0,4,0,1,1,1
5855,0,0,3,2,0,0,1,0
5856,0,1,2,1,0,1,1,1
5857,1,0,0,1,0,1,0,1
5858,0,0,0,2,0,0,1,0
5859,1,1,4,0,0,1,1,1
5860,1,1,4,4,0,1,1,1
5861,0,1,0,3,0,1,1,1
5862,1,0,0,4,0,0,0,0
5863,1,1,2,4,1,1,1,0
5864,1,1,2,4,1,1,1,0
5865,0,1,2,0,0,0,1,0
5866,1,1,1,5,0,1,1,1
5867,1,1,4,4,1,1,1,1
5868,1,1,4,2,0,0,1,0
5869,0,0,3,3,0,0,1,0
5870,0,0,2,2,0,0,0,0
5871,0,1,3,0,0,0,1,0
5872,0,1,2,2,0,1,1,1
5873,0,1,2,4,0,1,1,1
5874,0,0,0,1,0,0,0,0
5875,1,0,2,0,0,1,1,1
5876,0,1,2,1,0,0,1,0
5877,0,1,4,2,0,0,1,0
5878,1,1,3,1,0,1,1,1
5879,1,1,0,4,0,0,1,0
5880,0,1,3,1,0,1,1,1
5881,1,1,3,3,1,1,1,1
5882,0,1,1,4,0,1,1,1
5883,1,1,0,1,0,1,1,1
5884,1,1,0,1,0,1,0,1
5885,1,1,4,2,0,1,1,1
5886,0,1,1,0,0,0,1,0
5887,1,1,1,3,0,1,1,1
5888,0,1,1,2,0,0,1,0
5889,1,0,0,4,0,0,1,0
5890,0,1,1,3,0,1,1,1
5891,0,1,3,2,0,1,0,1
5892,0,1,4,4,0,1,1,1
5893,1,0,2,3,0,1,1,1
5894,0,0,3,4,0,1,1,1
5895,0,1,3,4,1,1,1,1
5896,1,1,2,4,0,0,1,0
5897,1,1,3,1,0,1,0,1
5898,1,1,1,2,0,1,1,1
5899,1,1,2,1,0,1,1,1
5900,1,0,4,0,0,1,1,1
5901,0,0,4,3,1,1,1,0
5902,1,1,1,1,0,1,0,1
5903,0,1,2,2,0,1,1,1
5904,0,1,2,2,1,1,1,1
5905,0,0,4,3,0,0,0,0
5906,0,1,3,5,1,1,1,0
5907,1,1,2,2,0,0,1,0
5908,1,1,2,3,0,1,1,1
5909,1,1,2,2,0,1,1,1
5910,1,0,3,4,0,1,1,1
5911,0,0,1,3,0,1,1,1
5912,0,1,3,3,0,1,1,1
5913,1,1,0,5,0,0,1,0
5914,1,1,3,4,1,1,1,1
5915,0,0,3,0,0,0,0,0
5916,0,1,4,1,0,1,1,1
5917,0,0,3,2,0,1,0,1
5918,1,0,1,4,0,1,0,1
5919,1,1,1,1,0,0,1,0
5920,0,1,4,0,0,0,1,0
5921,1,1,2,3,0,1,1,1
5922,1,1,2,2,0,1,1,1
5923,0,1,2,5,0,1,1,1
5924,1,1,3,4,0,1,1,1
5925,0,1,1,2,0,1,1,1
5926,0,1,1,3,0,1,1,1
5927,0,1,3,3,0,1,1,1
5928,1,1,3,1,0,1,1,1
5929,0,0,2,1,0,1,0,1
5930,0,1,2,3,0,0,1,0
5931,1,1,1,2,0,1,1,1
5932,1,0,3,1,0,0,1,0
5933,0,1,2,1,0,1,1,1
5934,0,1,3,2,0,1,1,1
5935,0,1,2,4,0,1,1,1
5936,0,1,0,4,0,1,1,1
5937,0,0,4,4,0,1,1,1
5938,0,1,1,1,1,1,1,0
5939,1,1,1,4,0,1,1,1
5940,0,1,1,3,0,1,0,1
5941,1,1,3,4,0,1,1,1
5942,0,1,1,4,1,0,0,1
5943,1,1,0,2,0,1,1,1
5944,0,0,1,2,0,0,0,0
5945,1,1,2,1,0,1,0,1
5946,0,0,2,0,0,0,1,0
5947,1,1,2,1,0,0,1,0
5948,1,1,3,4,1,1,1,1
5949,0,1,0,3,1,1,1,0
5950,1,1,0,3,0,0,1,0
5951,1,1,0,4,0,1,1,1
5952,0,0,2,1,0,1,1,1
5953,1,1,1,3,0,1,1,1
5954,1,1,0,5,1,1,1,0
5955,0,0,2,3,0,0,1,0
5956,0,1,2,4,0,1,1,1
5957,0,1,3,4,0,1,0,1
5958,1,1,4,4,0,1,1,1
5959,1,1,3,1,0,1,1,1
5960,1,1,2,5,0,1,1,1
5961,0,0,2,0,0,1,0,1
5962,1,0,0,1,0,0,0,0
5963,0,1,0,4,0,1,1,1
5964,0,0,3,2,0,1,1,1
5965,1,0,1,5,0,0,1,0
5966,1,1,1,3,0,1,1,1
5967,1,0,1,2,0,0,0,0
5968,0,0,4,1,0,1,1,1
5969,1,1,4,2,0,1,1,1
5970,1,1,3,1,0,1,0,1
5971,0,1,1,3,0,1,0,1
5972,1,1,4,2,0,0,1,0
5973,1,0,2,2,0,1,1,1
5974,0,0,1,4,0,1,1,1
5975,0,0,4,3,0,0,1,0
5976,0,1,1,5,0,1,1,1
5977,1,0,3,1,0,1,0,1
5978,1,1,0,1,0,0,1,0
5979,0,1,2,1,0,0,1,0
5980,0,0,1,3,0,0,1,0
5981,0,1,2,1,0,1,0,1
5982,0,0,4,1,0,1,0,1
5983,0,0,1,1,0,1,0,1
5984,1,1,3,4,0,1,1,1
5985,1,0,2,4,0,1,1,1
5986,0,1,1,5,1,1,1,1
5987,1,1,1,4,1,1,1,1
5988,0,1,0,3,0,0,1,0
5989,0,1,1,1,0,0,1,0
5990,1,1,2,2,0,0,1,0
5991,0,0,1,4,0,0,1,0
5992,1,1,3,2,0,0,0,0
5993,0,1,1,2,0,0,1,0
5994,1,0,2,1,0,1,1,1
5995,1,0,3,3,0,0,1,0
5996,1,0,2,4,0,0,1,0
5997,0,1,1,5,1,1,1,0
5998,1,1,2,3,0,0,1,0
5999,1,1,2,4,1,1,1,1
6000,1,0,1,5,0,1,1,1
6001,1,1,0,4,0,1,1,1
6002,0,1,2,5,0,0,1,0
6003,1,1,2,2,0,1,0,1
6004,1,1,3,3,0,1,1,1
6005,1,0,2,1,0,0,1,0
6006,0,1,4,5,1,1,1,1
6007,0,0,0,5,0,1,0,1
6008,1,1,3,3,0,1,1,1
6009,0,1,2,4,1,1,1,1
6010,0,1,0,3,0,0,1,0
6011,0,1,2,1,0,0,1,0
6012,0,0,4,4,0,0,1,0
6013,1,1,2,3,0,0,1,0
6014,1,1,4,1,0,1,1,1
6015,0,0,2,0,1,1,1,1
6016,1,1,3,5,1,1,1,1
6017,0,1,2,3,1,1,1,1
6018,1,1,3,2,0,1,1,1
6019,1,0,3,1,0,0,0,0
6020,0,1,1,3,0,1,0,1
6021,0,1,3,5,1,1,1,1
6022,1,1,3,1,0,1,1,1
6023,0,0,1,3,0,1,0,1
6024,0,1,2,5,1,1,1,1
6025,1,1,1,2,0,1,1,1
6026,1,0,1,0,0,0,1,0
6027,0,1,2,5,1,1,1,0
6028,1,1,1,2,0,0,1,0
6029,1,1,4,3,1,0,0,1
6030,1,1,2,2,0,1,1,1
6031,1,0,1,0,0,0,1,0
6032,1,1,1,4,1,1,1,1
6033,0,0,1,2,0,1,0,1
6034,1,1,4,4,1,1,1,1
6035,0,1,2,3,1,1,1,0
6036,1,1,3,3,0,1,1,1
6037,1,1,1,2,0,0,1,0
6038,1,1,4,1,0,0,1,0
6039,1,1,2,2,0,0,1,0
6040,0,0,1,0,0,0,1,0
6041,1,1,2,2,0,1,1,1
6042,1,0,4,1,0,0,1,0
6043,1,1,2,2,0,1,1,1
6044,1,0,1,2,0,1,1,1
6045,1,1,2,5,0,1,1,1
6046,0,1,3,1,0,0,1,0
6047,1,0,2,3,0,1,1,1
6048,0,1,2,4,0,0,1,0
6049,0,1,3,2,0,1,1,1
6050,0,1,1,1,0,0,1,0
6051,1,0,0,2,0,0,0,0
6052,0,1,3,3,0,1,1,1
6053,0,1,1,4,1,1,1,0
6054,0,1,1,2,0,0,1,0
6055,1,1,0,3,0,0,1,0
6056,1,1,1,4,1,1,1,1
6057,0,0,0,1,0,0,1,0
6058,0,0,2,1,0,0,1,0
6059,0,1,0,1,0,0,1,0
6060,0,0,1,2,0,0,1,0
6061,1,1,1,2,0,0,0,0
6062,0,0,2,1,0,0,0,0
6063,0,0,1,1,0,0,1,0
6064,0,1,2,4,0,1,1,1
6065,0,1,3,5,1,1,1,0
6066,1,0,0,0,1,1,1,0
6067,1,1,4,3,0,1,1,1
6068,1,1,3,5,0,1,1,1
6069,0,1,1,2,0,1,1,1
6070,0,1,4,3,0,1,1,1
6071,0,0,4,1,0,0,1,0
6072,0,1,1,4,1,0,0,1
6073,0,1,2,4,0,0,1,0
6074,0,0,4,1,0,0,1,0
6075,0,1,0,2,0,0,0,0
6076,1,1,4,3,1,1,1,1
6077,1,1,1,2,0,0,0,0
6078,1,1,3,1,0,0,0,0
6079,1,1,3,2,0,0,1,0
6080,1,1,3,1,1,1,1,0
6081,1,1,4,1,0,1,1,1
6082,0,0,0,3,0,1,0,1
6083,0,1,1,2,0,0,1,0
6084,0,1,2,5,1,1,1,1
6085,1,1,1,3,0,1,1,1
6086,0,0,3,5,1,0,0,0
6087,0,0,3,5,1,1,1,1
6088,1,0,1,3,0,0,0,0
6089,0,1,1,5,1,1,1,1
6090,0,1,3,1,0,1,1,1
6091,1,1,3,2,0,0,1,0
6092,1,0,1,2,0,0,1,0
6093,1,1,0,4,0,1,1,1
6094,1,0,2,5,0,1,1,1
6095,1,1,2,2,1,1,1,1
6096,1,1,1,1,0,0,1,0
6097,1,0,0,2,0,0,0,0
6098,0,1,2,3,1,1,1,0
6099,0,0,2,5,0,1,0,1
6100,1,1,2,2,0,1,1,1
6101,1,0,1,3,0,1,1,1
6102,0,1,4,0,0,0,1,0
6103,1,0,0,4,0,0,0,0
6104,1,0,3,0,0,1,1,1
6105,1,1,1,1,0,0,1,0
6106,1,1,1,4,0,1,0,1
6107,1,1,2,4,0,0,0,0
6108,1,1,3,4,1,1,1,1
6109,0,1,1,0,0,0,1,0
6110,1,1,0,2,0,1,1,1
6111,1,1,4,2,0,1,1,1
6112,1,0,4,4,0,1,1,1
6113,1,1,4,4,0,1,1,1
6114,0,1,4,3,0,1,1,1
6115,0,1,0,4,0,1,1,1
6116,1,0,3,1,0,0,1,0
6117,0,0,1,2,0,0,0,0
6118,1,1,1,1,0,0,0,0
6119,0,1,2,4,0,0,1,0
6120,1,1,1,4,1,1,1,1
6121,1,1,3,0,0,0,1,0
6122,1,1,1,4,0,1,0,1
6123,0,1,2,1,0,0,1,0
6124,1,0,3,2,1,1,1,1
6125,0,1,1,2,0,1,0,1
6126,0,1,2,3,1,1,1,0
6127,0,0,2,4,0,0,1,0
6128,1,1,3,3,0,0,1,0
6129,0,1,1,1,0,1,0,1
6130,1,1,2,4,0,1,1,1
6131,0,0,0,2,0,1,1,1
6132,0,0,3,4,0,1,0,1
6133,1,1,1,3,0,1,1,1
6134,0,0,0,3,0,0,1,0
6135,1,0,2,1,0,0,1,0
6136,1,1,2,4,1,1,1,1
6137,0,1,2,1,0,0,1,0
6138,0,0,1,3,0,0,1,0
6139,0,1,4,4,0,1,1,1
6140,0,0,0,4,1,1,1,0
6141,0,1,1,2,0,1,1,1
6142,1,1,2,3,0,0,1,0
6143,0,1,0,2,0,0,1,0
6144,0,1,1,3,0,1,1,1
6145,0,0,3,1,1,1,1,0
6146,1,0,0,1,0,0,0,0
6147,0,1,3,2,0,1,1,1
6148,1,1,3,3,0,0,1,0
6149,1,0,2,1,0,0,0,0
6150,1,0,3,0,0,0,1,0
6151,0,1,3,1,0,1,1,1
6152,0,1,2,4,0,1,1,1
6153,1,0,2,3,0,0,1,0
6154,0,1,3,4,0,0,1,0
6155,0,1,2,2,0,1,1,1
6156,0,0,3,1,0,0,1,0
6157,1,0,1,2,0,0,1,0
6158,0,1,2,1,0,1,1,1
6159,1,1,4,2,0,0,1,0
6160,1,1,2,4,0,1,1,1
6161,1,0,4,4,1,1,1,0
6162,0,1,3,3,0,1,1,1
6163,1,1,1,2,0,1,1,1
6164,1,1,4,3,0,1,1,1
6165,1,1,2,1,0,1,1,1
6166,1,1,3,4,0,0,1,0
6167,1,0,1,3,0,0,1,0
6168,0,1,0,1,0,0,1,0
6169,1,0,1,2,0,0,1,0
6170,1,0,3,3,0,1,1,1
6171,1,1,2,4,1,0,0,1
6172,1,1,3,0,0,1,1,1
6173,1,1,3,1,0,1,0,1
6174,0,1,1,2,0,0,0,0
6175,0,0,0,3,0,0,0,0
6176,1,1,1,3,0,0,1,0
6177,0,1,2,5,0,1,0,1
6178,1,1,1,4,0,0,1,0
6179,1,1,3,5,1,1,1,0
6180,1,1,4,5,0,1,1,1
6181,0,1,1,2,0,1,1,1
6182,1,1,2,2,0,1,0,1
6183,0,0,4,0,0,1,1,1
6184,1,0,1,2,0,1,1,1
6185,1,0,4,0,0,0,1,0
6186,0,1,1,4,1,1,1,1
6187,1,0,3,1,0,1,1,1
6188,1,1,1,2,0,0,1,0
6189,0,1,1,2,0,0,1,0
6190,0,0,0,0,0,0,1,0
6191,1,0,0,2,0,0,1,0
6192,0,1,2,2,0,1,1,1
6193,0,0,1,0,0,0,0,0
6194,1,1,2,4,1,1,1,1
6195,0,1,1,1,0,1,1,1
6196,0,0,2,4,0,0,1,0
6197,0,1,2,4,0,1,1,1
6198,0,1,3,3,0,0,1,0
6199,1,1,3,1,0,0,1,0
6200,1,1,1,3,0,0,1,0
6201,0,0,2,2,0,1,1,1
6202,0,1,3,2,0,0,0,0
6203,1,1,2,1,0,1,0,1
6204,0,0,2,4,0,1,1,1
6205,0,1,0,5,0,1,1,1
6206,0,0,2,0,0,0,0,0
6207,0,0,3,1,0,1,1,1
6208,0,0,3,1,0,0,1,0
6209,0,0,2,2,0,0,1,0
6210,0,0,2,5,0,0,1,0
6211,0,1,1,4,0,1,1,1
6212,0,1,1,4,1,1,1,1
6213,1,1,2,5,1,1,1,1
6214,0,0,2,1,0,0,1,0
6215,0,0,2,1,0,1,1,1
6216,0,1,2,3,0,0,1,0
6217,0,1,2,2,0,0,1,0
6218,1,1,1,2,0,0,1,0
6219,1,1,2,1,1,1,1,1
6220,0,0,3,3,1,1,1,1
6221,0,0,2,3,1,0,0,0
6222,1,1,3,0,0,0,1,0
6223,0,0,1,1,0,0,0,0
6224,0,0,2,4,0,0,1,0
6225,1,0,4,2,0,1,1,1
6226,0,1,0,0,0,0,0,0
6227,1,1,3,2,0,1,1,1
6228,0,1,4,1,0,1,1,1
6229,0,1,1,2,0,1,1,1
6230,1,0,3,3,0,0,1,0
6231,1,1,0,0,0,0,0,0
6232,1,0,1,4,1,1,1,0
6233,0,1,3,1,0,0,1,0
6234,1,1,2,2,0,1,1,1
6235,0,1,1,1,0,1,1,1
6236,0,1,3,1,0,0,0,0
6237,0,1,4,2,0,1,1,1
6238,0,0,1,0,0,0,1,0
6239,1,1,0,1,0,0,1,0
6240,0,1,3,1,0,0,0,0
6241,0,1,4,2,0,1,1,1
6242,0,0,1,4,0,0,1,0
6243,0,1,1,4,0,1,1,1
6244,1,1,1,3,0,1,1,1
6245,1,0,3,4,0,1,1,1
6246,0,0,3,5,0,1,1,1
6247,1,1,1,2,0,0,1,0
6248,1,0,2,2,0,0,1,0
6249,0,1,1,2,0,1,1,1
6250,0,0,2,4,0,1,1,1
6251,1,1,0,1,0,0,1,0
6252,0,1,1,2,0,1,1,1
6253,0,1,1,3,0,1,1,1
6254,0,1,3,4,1,1,1,1
6255,1,1,2,0,0,1,1,1
6256,1,1,1,3,1,0,0,1
6257,0,0,2,2,0,1,1,1
6258,0,0,2,2,0,1,1,1
6259,1,1,2,4,0,1,1,1
6260,1,0,2,0,0,0,1,0
6261,0,0,3,1,0,1,1,1
6262,1,1,1,2,0,1,1,1
6263,1,0,1,3,0,0,0,0
6264,1,1,2,3,0,1,1,1
6265,0,1,3,2,1,1,1,1
6266,0,1,3,5,1,1,1,1
6267,1,0,1,0,0,1,1,1
6268,0,0,0,3,0,1,0,1
6269,1,1,3,3,0,1,1,1
6270,1,0,3,3,0,1,1,1
6271,1,0,1,4,0,1,0,1
6272,1,1,1,3,0,1,1,1
6273,1,1,3,5,1,1,1,1
6274,0,0,3,4,1,1,1,0
6275,1,0,0,3,0,1,1,1
6276,1,1,3,1,0,1,1,1
6277,1,0,2,5,0,0,1,0
6278,0,1,4,2,0,1,0,1
6279,1,1,1,1,0,1,0,1
6280,1,1,2,2,0,1,1,1
6281,0,0,2,5,0,0,1,0
6282,0,0,1,0,0,0,0,0
6283,0,1,1,0,0,0,1,0
6284,1,1,2,4,1,1,1,1
6285,1,1,2,4,1,1,1,1
6286,1,0,1,3,0,0,0,0
6287,1,1,3,5,1,1,1,1
6288,0,1,3,2,0,0,1,0
6289,0,1,2,1,0,0,1,0
6290,1,1,1,3,1,1,1,0
6291,0,0,3,4,0,1,1,1
6292,1,1,1,5,1,0,0,1
6293,0,1,4,2,0,1,1,1
6294,1,1,1,1,0,0,1,0
6295,0,1,1,1,1,1,1,1
6296,0,1,3,2,0,1,1,1
6297,1,0,1,1,0,0,0,0
6298,0,0,2,3,0,0,1,0
6299,1,1,3,4,0,1,1,1
6300,1,1,2,1,0,1,1,1
6301,1,1,3,2,1,1,1,1
6302,1,1,3,2,1,1,1,1
6303,0,0,1,4,1,0,0,0
6304,1,1,4,1,0,1,1,1
6305,1,1,3,1,0,0,1,0
6306,0,1,1,4,1,1,1,1
6307,0,1,3,5,1,1,1,1
6308,0,0,0,4,0,0,0,0
6309,0,1,2,2,0,1,1,1
6310,0,0,4,0,0,1,1,1
6311,0,1,1,2,0,1,1,1
6312,0,1,4,3,1,1,1,1
6313,0,1,1,2,0,0,1,0
6314,0,0,4,4,0,1,1,1
6315,0,1,2,3,0,0,1,0
6316,1,0,2,3,0,1,1,1
6317,1,1,3,1,0,0,1,0
6318,0,0,4,4,0,0,1,0
6319,1,1,1,4,0,1,0,1
6320,1,1,3,1,0,1,1,1
6321,0,0,4,0,0,1,0,1
6322,0,1,2,3,0,0,1,0
6323,1,1,3,5,1,1,1,1
6324,0,0,3,1,0,0,1,0
6325,1,1,2,1,0,1,0,1
6326,0,0,4,5,0,1,1,1
6327,1,1,0,0,0,0,0,0
6328,1,1,3,1,0,1,1,1
6329,0,1,2,1,0,1,1,1
6330,0,0,4,4,0,1,1,1
6331,1,1,1,2,0,0,1,0
6332,1,1,1,5,0,1,1,1
6333,1,1,2,5,1,1,1,1
6334,0,0,0,2,0,0,1,0
6335,0,0,2,1,0,0,1,0
6336,0,1,0,3,0,1,1,1
6337,1,1,1,5,0,0,1,0
6338,0,1,2,4,0,0,1,0
6339,0,0,3,3,0,0,1,0
6340,0,1,3,3,1,1,1,1
6341,0,1,0,3,0,1,0,1
6342,0,1,0,0,0,0,0,0
6343,1,1,2,1,0,0,1,0
6344,1,1,3,0,0,0,1,0
6345,1,1,4,5,0,1,1,1
6346,0,1,1,0,0,1,1,1
6347,1,1,3,4,0,1,1,1
6348,1,1,4,2,0,1,1,1
6349,0,0,2,1,0,1,1,1
6350,1,1,4,3,1,1,1,1
6351,0,0,0,1,0,1,1,1
6352,1,1,0,3,0,1,1,1
6353,0,0,2,0,0,0,0,0
6354,0,0,3,4,0,1,1,1
6355,0,1,1,4,1,1,1,1
6356,1,1,3,4,1,1,1,1
6357,1,0,0,1,0,1,1,1
6358,0,1,3,2,0,0,1,0
6359,0,1,2,0,0,0,0,0
6360,1,1,2,4,0,0,1,0
6361,1,0,2,3,0,1,0,1
6362,1,1,1,0,0,1,0,1
6363,0,0,3,0,0,0,0,0
6364,0,0,4,1,0,1,1,1
6365,0,1,3,4,0,1,1,1
6366,0,1,0,0,0,1,0,1
6367,1,1,2,3,0,0,1,0
6368,0,1,0,3,0,1,1,1
6369,0,1,3,0,0,0,1,0
6370,1,0,0,1,0,1,0,1
6371,0,1,3,1,0,1,1,1
6372,1,0,3,4,0,0,1,0
6373,0,1,1,3,0,1,1,1
6374,1,0,3,3,0,0,1,0
6375,0,0,1,2,0,1,0,1
6376,1,1,1,4,1,0,0,1
6377,1,1,3,4,0,1,1,1
6378,0,1,2,4,1,1,1,1
6379,1,1,4,3,1,1,1,1
6380,0,1,0,3,0,1,1,1
6381,1,1,4,2,0,0,1,0
6382,0,0,2,3,0,1,1,1
6383,1,0,2,1,0,0,0,0
6384,1,1,2,1,0,1,0,1
6385,1,1,0,2,0,0,1,0
6386,0,1,3,3,0,1,1,1
6387,1,1,4,4,0,1,1,1
6388,1,1,4,4,1,1,1,0
6389,0,0,2,1,0,1,1,1
6390,1,1,3,4,0,1,1,1
6391,0,1,3,5,0,1,1,1
6392,0,1,3,2,0,1,1,1
6393,0,1,3,3,0,1,0,1
6394,0,0,4,0,0,1,0,1
6395,0,1,1,4,1,1,1,1
6396,1,1,1,2,0,0,1,0
6397,1,1,3,4,0,0,1,0
6398,0,0,1,3,0,1,1,1
6399,1,0,2,2,0,1,1,1
6400,0,1,1,0,0,0,0,0
6401,0,1,3,3,1,0,0,1
6402,0,1,1,4,0,0,1,0
6403,0,1,1,3,0,0,1,0
6404,1,1,4,3,0,1,0,1
6405,1,1,1,3,1,0,0,1
6406,0,0,3,4,0,1,1,1
6407,1,0,1,2,1,0,0,1
6408,0,1,3,2,0,1,1,1
6409,0,0,2,3,0,0,1,0
6410,1,1,0,1,0,1,1,1
6411,0,0,0,1,0,1,1,1
6412,1,0,3,2,0,1,1,1
6413,1,1,0,5,0,0,1,0
6414,1,0,4,0,0,1,1,1
6415,1,1,1,2,0,0,0,0
6416,0,1,1,5,0,1,1,1
6417,1,1,3,2,0,1,1,1
6418,0,1,0,1,0,0,1,0
6419,1,1,4,3,0,1,1,1
6420,1,1,1,4,0,1,1,1
6421,1,1,1,5,1,1,1,0
6422,0,1,2,2,0,1,1,1
6423,1,1,3,3,0,1,0,1
6424,1,1,3,3,0,0,1,0
6425,0,1,2,2,0,0,1,0
6426,1,0,3,3,0,0,1,0
6427,1,1,3,3,1,1,1,1
6428,1,1,1,1,0,1,0,1
6429,1,1,1,1,0,0,0,0
6430,1,0,2,0,0,0,1,0
6431,1,0,1,5,0,1,0,1
6432,1,0,1,2,0,1,1,1
6433,1,1,1,2,0,1,1,1
6434,0,1,2,1,0,1,1,1
6435,1,0,0,2,0,0,0,0
6436,0,0,3,2,0,1,1,1
6437,1,0,4,2,0,0,1,0
6438,0,1,1,1,0,1,0,1
6439,0,0,2,1,0,0,1,0
6440,1,1,2,2,0,1,1,1
6441,1,1,2,2,0,0,1,0
6442,0,1,2,2,0,0,0,0
6443,1,0,1,2,0,0,0,0
6444,1,0,1,3,0,0,1,0
6445,0,0,4,5,0,1,0,1
6446,0,1,2,4,1,1,1,0
6447,0,0,1,2,0,0,1,0
6448,1,1,2,2,0,0,0,0
6449,0,1,2,3,1,1,1,1
6450,0,1,1,1,0,1,1,1
6451,1,1,4,5,1,1,1,1
6452,0,0,3,4,0,1,0,1
6453,1,0,4,1,0,0,1,0
6454,1,1,3,3,0,1,1,1
6455,0,0,4,3,0,1,0,1
6456,1,1,1,2,0,0,0,0
6457,1,1,1,2,0,0,1,0
6458,1,1,3,3,0,1,1,1
6459,1,0,4,1,0,1,0,1
6460,0,1,1,4,1,1,1,1
6461,0,1,1,1,0,0,1,0
6462,1,1,4,0,0,1,0,1
6463,1,0,3,4,0,1,0,1
6464,0,0,2,3,0,0,1,0
6465,0,0,2,2,0,0,1,0
6466,0,0,1,1,0,0,0,0
6467,1,1,4,1,0,0,0,0
6468,0,1,1,4,0,1,1,1
6469,1,1,3,1,0,1,1,1
6470,1,0,1,1,0,1,0,1
6471,0,1,3,0,0,1,1,1
6472,0,1,3,2,0,0,1,0
6473,0,1,4,4,0,1,1,1
6474,1,0,1,3,0,1,1,1
6475,0,1,1,4,0,0,1,0
6476,1,1,3,2,0,0,1,0
6477,0,1,1,1,0,0,1,0
6478,1,1,1,0,0,1,1,1
6479,0,0,2,2,0,0,1,0
6480,1,1,3,3,1,1,1,1
6481,1,1,1,3,0,1,1,1
6482,1,1,3,1,0,0,1,0
6483,1,1,1,3,0,0,1,0
6484,1,0,0,3,0,0,1,0
6485,0,1,3,0,0,0,1,0
6486,0,0,2,0,0,1,1,1
6487,0,0,2,5,1,1,1,0
6488,1,1,2,5,1,1,1,1
6489,1,1,3,1,0,0,0,0
6490,1,1,3,1,0,0,1,0
6491,1,0,0,1,0,0,1,0
6492,1,0,3,4,0,1,1,1
6493,1,0,3,1,0,1,1,1
6494,0,1,1,3,1,1,1,0
6495,0,0,3,1,0,0,1,0
6496,0,0,1,3,0,1,0,1
6497,0,0,1,4,0,0,0,0
6498,1,1,4,1,0,1,1,1
6499,0,0,2,3,1,1,1,0
6500,0,1,1,5,1,1,1,1
6501,0,1,3,3,0,1,1,1
6502,1,1,2,1,0,0,1,0
6503,1,1,1,0,0,0,0,0
6504,0,0,3,1,0,1,1,1
6505,1,0,2,4,0,0,1,0
6506,0,0,3,2,0,1,1,1
6507,0,0,1,0,0,1,1,1
6508,0,1,0,3,0,0,0,0
6509,0,0,4,5,0,1,1,1
6510,0,1,3,4,0,1,1,1
6511,0,1,2,3,0,1,0,1
